artist_id,music_author,music_title,popularity,song_id,album,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,author_title,title,lyrics,polarity,subjectivity,label
77UOS3mEkG3BpnpUGmqLe5,Number9ok,Garage Room Freestyle (Reel It In),60,0buOF1gvLBupoSZSaycYWD,Garage Room Freestyle (Reel It In),2020-10-14,74213,0.43700000000000006,0.8490000000000001,0.195,1.22e-05,0.375,-11.477,0.643,129.952,0.0722,Number9ok Garage Room Freestyle (Reel It In),Number9ok Garage Room Freestyle Reel It In,meme,0.0,0.0,0
6CTStccOisUTgXVrtCIANm,Ricky Desktop,The Chicken Wing Beat,69,4SgacK8EAeeP6tYklRIzJx,The Chicken Wing Beat,2020-06-13,60109,0.8140000000000001,0.7659999999999999,0.281,0.0415,0.0882,-8.698,0.623,137.246,0.556,Ricky Desktop The Chicken Wing Beat,Ricky Desktop The Chicken Wing Beat,chicken wing chicken wing hotdog bologna chicken macaroni chillin homies chicken wing chicken wing hot dog bologna chicken macaroni chillin homies chicken wing chicken wing hot dog bologna chicken macaroni chillin homies hey yo homie bass hit different definitely hits different cant wait second bass drop chicken wing chicken wing hot dog bologna chicken macaroni chillin homies chicken wing chicken wing hot dog bologna chicken macaroni chillin homies sheesh ricky desktop guy really something huh eeh hahaha,-0.29259259259259257,0.7759259259259257,0
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,HOLIDAY,95,6zFMeegAMYQo0mt8rXtrli,HOLIDAY,2020-11-13,154997,0.12,0.81,0.511,0.0,0.0832,-6.9239999999999995,0.16399999999999998,151.947,0.8370000000000001,Lil Nas X HOLIDAY,Lil Nas X HOLIDAY,tttay keith took ten ayy holiday got hoes hoes control yeah ayy another one niggas go hope know cant even close eyes dont know guess dont like surprises cant even stay away game play gon know us today yeah ayy pop shit might bottom low top shit switch genre hoes rock hit got biggest damn song fuck charts sis dont need em wanna know ill lastin bitch even started floppin thered fashion poppin movies aint nasy bitch ashton hee hee im bad michael jackson dun dun dun ayy holiday got hoes hoes control yeah ayy another one niggas go hope know cant even close eyes dont know guess dont like surprises cant even stay away game play gon know us today yeah man snuck game came horse pulled gimmick admit got remorse nobody tried let nobody opened doors kicked motherfuckers didnt choice dun dun dun tried next ayy im blessed see ayy flex checks givin vet tease ayy im sexy wanna sex pop star rappers still respect wanna know ill lastin bitch even started floppin thered fashion poppin movies aint nasy bitch ashton hee hee im bad michael jackson dun dun dun ayy holiday got hoes hoes control yeah ayy another one niggas go hope know cant even close eyes dont know guess dont like surprises cant even stay away game play gon know us today yeah tay keith fuck niggas daytrip took ten,-0.2333333333333333,0.5296296296296297,0
7kyvT8frmGxnDq6XzAl3dJ,King Bach,Clatter,46,5FTguGSH2WJbD29tMxWfNz,Clatter,2020-08-05,139400,0.0144,0.973,0.337,0.0,0.083,-8.508,0.23800000000000002,117.96799999999999,0.2,King Bach Clatter,King Bach Clatter,mally mall bbbankroll got ddiego got car got car mines faster got bitch got bitch mines badder high im hard find might need ladder niggas clatt yo niggas clatt mines clatter two tone ap wet wrist butterfly doors might take yo bitch fill jet dont pay sex im bag fresh lot stock know mad mad got car got car mines faster got bitch got bitch mines badder high im hard find might need ladder niggas clatt yo niggas clatt mines clatter get green like packers might real rap shit im like actors star movie casted rock supreme goretex plug named cortez bitch cook gourmet thats get sex im gon floss summer looking like im giving loans get number expect hold yeah girl dime bitch migh swallow time bitch gotta upgrade lifestyle gave bust told timeless got car got car mines faster got bitch got bitch mines badder high im hard find might need ladder niggas clatt yo niggas clatt mines clatter got car got car mines faster got bitch got bitch mines badder high im hard find might need ladder niggas clatt yo niggas clatt mines clatter,-0.11844444444444448,0.575111111111111,0
2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,Stunnin' (feat. Harm Franklin),79,2D0dj3hVkRQJCp63cxCPEx,Stunnin' (feat. Harm Franklin),2020-05-19,144000,0.33,0.885,0.685,0.0,0.14800000000000002,-6.428999999999999,0.0627,99.954,0.937,Curtis Waters Stunnin' (feat. Harm Franklin),Curtis Waters Stunnin,yeah yeah damn curtis waters ice ice neck countin check ice ice neck countin ’ check ice neck thats incoming ’m pretty boy im stunning superspeed sonic im running super super superspeed sonic im running call big papa im sonnin supply dick want im bad boy mclovin ’m ’m im bad boy mclovin hey good pussy sound like pasta got young dick call pastor give good brain master little einstein bitch ’ma blast go slow go faster bust quick thats bastard young bollywood get gassed get rich quick big bags yeah im cashed ice neck thats incoming im pretty boy im stunning superspeed sonic im running super super superspeed sonic im running call big papa im sonnin supply dick want im bad boy mclovin im im im bad boy mclovin im bad boy like puffy suckin neck like buffy british bird go duppy fall asleep pussy like cubby pimp pimp mercedes drip cls gassin aint convinced got peach aint princess woah used hot boy im straight gorgeous woah wanna see gon book appointments woah baby call stone cold cause im stunnin yeah woah smell like fresh cookies oven mixed money ice neck thats incoming im pretty boy im stunning superspeed sonic im running super super superspeed sonic im running call big papa im sonnin supply dick want im bad boy mclovin im im im bad boy mclovin,0.0688541666666667,0.6004166666666667,0
5L8p9kDnX2cgoI8VLUL2p4,BeatKing,Then Leave (feat. Queendome Come),74,2Xoc4gqPbBa3QHKpBLJ5l8,Then Leave (feat. Queendome Come),2020-03-27,151519,0.0656,0.912,0.568,0.000105,0.0521,-6.107,0.47600000000000003,140.968,0.491,BeatKing Then Leave (feat. Queendome Come),BeatKing Then Leave,like club god say throw ass poke aint gay ill let bitch eat yeah bad bitch bitches take niggas money finsta leave leave get bread get head leave leave bitch leave get bread get head leave peace ayy club godzilla aint trickin im dickin bitches head pop pop pop pussy ground freak ho put team keep pussy clean scream nah cant give ho nothin cant give ho nothin got good head ill buy sonic slushie cant give money throw back like pro bitch pop pussy like fourfifth get bag middle fingers broke bitch like club god say throw ass poke aint gay ill let bitch eat yeah bad bitch bitches take niggas money finsta leave leave get bread get head leave leave bitch leave get bread get head leave peace head ass hit toss give partner gon flip club godzilla aint nobody triller pull bentley probably bitch yeah every time eat dick sit back ask lyin ayy broke bitch quiet uh uh nah cant give ho nothin cant give ho nothin got good head ill buy whataburger cant give money club god hang strippers homegirl bring bitches want cause im swangin bentley banger hold like club god say throw ass poke aint gay ill let bitch eat yeah bad bitch bitches take niggas money finsta leave leave get bread get head leave leave bitch leave get bread get head leave peace,-0.08796296296296295,0.6101851851851853,0
02gxAQQqp79oDTeabKDIyR,Losfrms800,Chicago Freestyle - Remix,52,4zAM34o2geYjhHw1kBBxjq,Chicago Freestyle (Remix),2020-04-25,220003,0.7290000000000001,0.899,0.35,0.0,0.11699999999999999,-15.245,0.249,122.95700000000001,0.0475,Losfrms800 Chicago Freestyle - Remix,Losfrms800 Chicago Freestyle Remix,crib stu plane plane lambo dealer gotta go cause ’t feel ya lately gone cause see real ya take trip moon many girls room ’t go else ’ll meet doom good zay look around gotta shordies town ’t love make sound gotta drink else ’m feeling last night slept ground tonight sleep gowned gotta girl know streets keeping rounds la know go fight thought nights sell white made striving shout ice brother life promise got matter struggle know poppin know got em love ’m droppin know one thing though women come go saturday sunday monday monday sunday yo maybe ill love one day maybe well someday grow til ill sit drunk ass runway one way twothirty baby wont meet bean early maybe later show things know whenever visit windy city blowin kisses thirty degrees way cold hold tight see show tonight miss kisses miss lovin thought cheating always fucken cant relations never trust em need distance ’t care image need consistence im catching feelings matter distance im always gon feel im always gon feel send text goes green switch team back never thought fall love never thought would trust hearts gun let bust guess past always rough promise ’ll make time go take back stabbed rake trapped away save game ’t play love death ’t ever let go ’t ever let go know one thing though women come go saturday sunday monday monday sunday yo maybe ill love one day maybe well someday grow til ill sit drunk ass runway one way twothirty baby wont meet bean early maybe later show things know whenever visit windy city blowin kisses thirty degrees way cold hold tight see show tonight,-0.011632653061224492,0.4996598639455782,0
08PvCOlef4xdOr20jFSTPd,Flo Milli,May I,75,1GcXzijYzyfMq6wryZjYW5,"Ho, why is you here ?",2020-07-24,163018,0.0828,0.8959999999999999,0.78,0.0,0.0857,-3.5469999999999997,0.20199999999999999,106.03200000000001,0.85,Flo Milli May I,Flo Milli May I,haha flo milli shit make thirsty nigga wanna chase bitch im lit wonder face laugh way bank see want money fuck pay ball like pro girl scrimmage play bands nigga money timid im winnin man mind like fitted pussy vip cant get coupe like im rockin shit take put work im makin bitches take day finesse givin hoes reason hate niggas clutch shot like playoff im bestie sis im one bitch slow hoes got em mad dramatic want spot cant smoke free though may kick lil somethin gs take nigga weekend late night creepin ’t cuffin ’ ion keep em send nigga back home said may kick lil somethin gs wake money sleepin flexin dummy ho aint bout money wont pick phone got hoes case tell hoes today drip aint free hoes gotta pay nigga face play ass like k know flo got flavor man wanna taste pay tithes step building need bands floor ceiling commit nigga money appealing fuck look like catchin feelings yeah mad im top im chilling got em look like hoes children fashion week made killing numbers goin breakin charts billion aint lovin times two im wit daddy gettin nasty like live crew word stevie cant see like cross wont hesitate shit bitch may kick lil somethin gs take nigga weekend late night creepin ’t cuffin ion keep em send nigga back home said may kick lil somethin gs wake money sleepin flexin dummy ho aint bout money wont pick phone may kick lil somethin gs take nigga weekend late night creepin im cuffin ion keep em send nigga back home said may kick lil somethin gs wake money sleepin flexin dummy ho aint bout money wont pick phone,-0.1594988344988345,0.5653846153846154,0
15K8w0bfYieOr55vhSMgJN,Edith Whiskers,Home,80,2qPSa6HXjzwa9sLhNGpA1T,Home,2020-10-16,195358,0.982,0.725,0.19899999999999998,0.00395,0.1,-12.478,0.0357,120.031,0.264,Edith Whiskers Home,Edith Whiskers Home,alabama arkansas love pa way love well holy moly oh youre apple eye girl never loved one like man oh man youre best friend scream nothingness aint nothing need well hot heavy pumpkin pie chocolate candy jesus christ aint nothing please oh home let come home home wherever im oh home lеt come home homе wherever im la la la la take home mother im coming home ill follow park jungle dark girl never loved one like moats boats waterfalls alleyways pay phone calls everywhere laugh think well die barefoot summer night nothing new sweeter streets run afree like geez youre something see oh home let come home home whenever im oh home let come home home wherever im home let come home home whenever im oh home let come home home wherever im,0.10330578512396693,0.5822314049586776,0
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,Cry Baby (feat. DaBaby),85,4aarlAfLKVCTxUDNgbwhjH,Good News,2020-11-20,137983,0.00402,0.9570000000000001,0.43700000000000006,0.0,0.21899999999999997,-7.882000000000001,0.359,130.058,0.616,Megan Thee Stallion Cry Baby (feat. DaBaby),Megan thee stallion cry baby,real hot girl shit aint dababy thats baby friends mom hate lay bed crybaby aint gave none pussy boy waitin dont mind waitin oh aint gon respond texts want keep diamonds sex keisha jasmine kiera megan lisa ashley sierra sarah got hands knees ass air ooh lil bitch player friends aint around record bend shake lil ass mirror like goddamn nigga gotta number shawty came head good said fuck aint usin rubber way make ass bounce think love got ass mouth mother type make bae mad trouble nba playoffs ass bubble uhuh uhuh come come uhuh throw ass back come come aint dababy thats baby friends mom hate lay bed crybaby aint gave none pussy boy waitin dont mind waitin oh aint gon respond texts want keep diamonds sex real hot girl shit lay stomach toot crybaby look back hold open annihilated moaning like bitch hit pussy damn probably wanna wear hoodie choke spank look thank give another nigga hell hate spit slurp give work fell fast nigga hurt deeper deeper need reaper thought trouble tearin cheeks keep freak flavor week make rules dont think cheatin jordan tommy timothy daniel might let jonathan bring sarah bitch tryna brag taking man hah needed nigga hands uhuh dont fuck like fuck like yeah ayy friends dad hate broke lil heart crybaby aint let hit pussy nigga lame still waitin aint even save number cant reply text make cry bout pussy hmm probably shit wet,-0.1945652173913044,0.6369565217391304,0
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,TKN (feat. Travis Scott),85,4w47S36wQGBhGg073q3nt7,TKN (feat. Travis Scott),2020-05-28,129370,0.192,0.7759999999999999,0.509,1.49e-06,0.115,-6.266,0.467,94.634,0.485,ROSALÍA TKN (feat. Travis Scott),Rosalia and travis scott tkn,cosa de familia la tienen que escucha lo capo con lo capo yo soy la mamá los secreto solo con quien pueda confia másmás te vale romper la omertá hay nivele para todo en esta via jodemo con persona desconocía ni un amigo nuevo ni una hería ni un amigo nuevo ni una hería tkn tkn tkn ni un amigo nuevo ni una hería tkn tkn ni un amigo nuevo ni una hería zoom en la cara gaspar noé eto dispara la vacié vvs vvs dolce vita mi mando está duro dinamita tatuá de pie hasta la nuca vestía de negro como kika vvs vvs dolce vita el mando está duro dinamita leche con azúcar ella tiene medida brazuca esa mami es una g got hips gotta grip lot ass dont need know sweet like mmmmmm got word wet well lets drown toot back slap dont say word heard came around get first get work right come town need right know queen givin ideas new friends dont bring hype know got problems fair cosa de familia la tienen que escucha lo capo con lo capo yo soy la mamá los secreto solo con quien pueda confia másmás te vale romper la omertá tkn tkn tkn tkn tkn ni un amigo nuevo ni una hería la rosalía straight ni un amigo nuevo ni una hería,0.23419913419913416,0.4677008177008177,0
053fl1QPQFGqSPPxSPcacT,Loui,Talk N Bout (Talm Bout) [feat. Lil Jay],55,2u6L7UWV3xmS58sIf6JePD,Talk N Bout (Talm Bout) [feat. Lil Jay],2020-01-03,186174,0.0328,0.853,0.451,0.0,0.309,-8.323,0.414,74.987,0.39299999999999996,Loui Talk N Bout (Talm Bout) [feat. Lil Jay],Loui Talk N Bout Talm Bout,nice lil ass back shit talkin bout yeah bitch shit talkin bout shit talkin bout yeah bitch shit talkin bout talkin bout yeah bitch talkin bout shit talkin bout yeah bitch shit talkin bout talkin bout yeah bitch talkin bout talkin bout yeah bitch talkin bout shit talkin bout yeah bitch shit talkin bout shit talkin bout yeah bitch shit talkin bout big booty bitch come fuck crew starin video tryna tryna might put hands blow like flute see ima slide dm throw back lil bitch gon bm bitch steady fiendin got huntin like demon fuckin legs nut face bitch season lets go shit talkin bout yeah bitch shit talkin bout shit talkin bout yeah bitch shit talkin bout talkin bout yeah bitch talkin bout shit talkin bout yeah bitch shit talkin bout talkin bout yeah bitch talkin bout shit talkin bout yeah bitch shit talkin bout say talkin bout bitch shit talkin bout talkin bout bitch talkin bout lil freaky bitch got grippin ass im bout lose sanity seein ass neck right pussy better trash hit back screamin dont fuck lash got hard got boner smoke gas fire bitch im stoner told bitch listen ill treat like soldier hit back pull hair fuck closure rock rock rock rock rock rock rock yeah yeah bitch shit talkin bout yeah bitch shit talkin bout come shake ass let see shit talkin bout ass hangin shorts bout make whip cock gon rock ko bitch knock come lil shawty tryna touch butt uh aint nothin changin im still reachin guts uh lil booty bitch let see gon lil booty bitch let see gon huh drop drop yeah drop drop drop drop yeah drop drop shit talkin bout yeah bitch shit talkin bout shit talkin bout yeah bitch shit talkin bout talkin bout yeah bitch talkin bout shit talkin bout yeah bitch shit talkin bout lil booty bitch come fuck crew starin video tryna tryna might put hands blow like flute,-0.14975083056478414,0.6738925802879295,0
7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,Freak (feat. REI AMI),79,5jkbw3FDS3bSSb4oLKYbjf,Thrill Seeker,2020-03-13,194000,0.433,0.619,0.45,0.0,0.513,-11.965,0.515,179.755,0.41,Sub Urban Freak (feat. REI AMI),Sub Urban Freak,welcome freak show come meet monsters oh fine collection stranger things patience running thinner melting clock cerebrum jailed thoughts would consider rot think youre different animal creature sick put cant help oohnananana oohnananana oohnananana oohnananana welcome freak show come meet monsters oh fine collection stranger things please dont hide imperfections nature took two tries make man white dont mind beauty temptation youre creation freak friday night know im main attraction basket acrobat wanna see action tinkering design twist tame feral mind play til youve found another toy let freak show could favorite monster rattle whole cage remind cant fostered let freak show could favorite monster lock dont let cause know cant help oohnananana oohnananana oohnananana oohnananana welcome freak show come meet monsters oh fine collection stranger things youre wasting youre wasting time finding cure theres disease youre wasting youre wasting talent audience sees freak oohnananana oohnananana oohnananana cant help welcome freak show come meet monsters oh fine collection stranger things,0.2945767195767196,0.5837301587301588,0
6lay1nwbE6hTx1jivysUAL,Princess Nokia,I Like Him,77,68UU9oaQtMDnh6PRlW842H,Everything Sucks,2020-02-26,132453,0.0641,0.893,0.579,0.000121,0.215,-8.995,0.113,133.018,0.611,Princess Nokia I Like Him,Princess Nokia I Like Him,got beat powers made banger like like man boo type cute want want like like man boo type cute want want hop whip hop truck whatever fuck want im ho im slut like fuck sure like suck bold freezy like ice im wife talk nice aint type dont like broke boy look shoes player pimp boys make em trick boys shit boys make sick see taming less theyre entertaining tryna pplay play gon pay fee like like man boo type cute want want like like man boo type cute want want dibble dibble get head like brat play balls bat make daddy real proud like im kyla pratt im taking shower makin bed leave city leave read go get next like get bread coming questions call feds let plead fifth cause know box gift eating breakfast tiff curve get stiff go beast mode ball like free throw game like cheat code pounds like kilo like like man boo type cute want want like like man boo type cute want want see taming less theyre entertaining tryna pplay play gon pay fee,0.1896103896103896,0.7111832611832611,0
3TVXtAsR1Inumwj472S9r4,Drake,Toosie Slide,86,127QTOFJsJQp5LbJbu3A1y,Toosie Slide,2020-04-03,247058,0.321,0.8340000000000001,0.45399999999999996,6.15e-06,0.114,-9.75,0.201,81.618,0.8370000000000001,Drake Toosie Slide,Drake Toosie Slide,black leather glove sequins buckles jacket alyx shit nike crossbody got piece got dance really street shit ima show get go right foot left foot slide left foot right foot slide basically im sayin either way bout slide ayy cant let one slide ayy dont wanna dance could dance like michael jackson could give thug passion thriller trap baby dont wanna dance could dance like michael jackson could give satisfaction know every day ima show get go right foot left foot slide left foot right foot slide basically im sayin either way bout slide ayy cant let one slide ayy two thousand shorties wanna tie knot ayy yeah two hundred shooters brothers block woah yeah petal rose like love maybe dont know whats wrong cant stop woah yeah wont stop woah yeah never stop got many opps mistakin opps opps got many people love troubled spots family got either thats think either life got deep baby two three us creep stayin black leather glove sequins buckles jacket alyx shit nike crossbody got piece got dance really street shit ima show get go right foot left foot slide left foot right foot slide basically im sayin either way bout slide ayy cant let one slide ayy toosie slide hit doubletime hit spin cause spun block couple times right time therell always another time im even trippin well see em summertime woah yeah cant describe pressure puttin yeah really cant afford lose nobody else yeah movin shaky well shit woah im movin shaky chubbsll shit yeah solo niggas yolo real heard lot dont know real next time guarantee truthll get revealed black leather gloves sequins yeah buckles jacket alyx shit nike crossbody got piece got dance really street shit ima show go right foot left foot slide left foot right foot slide basically im sayin either way bout slide ayy cant let one slide ayy dont wanna dance could dance like michael jackson could give thug passion thriller trap baby dont wanna dance could dance like michael jackson could give satisfaction know every day ima show get go right foot left foot slide left foot right foot slide basically im sayin either way bout slide,0.062003968253968235,0.4404761904761905,1
4Gso3d4CscCijv0lmajZWs,Don Toliver,No Idea,85,7AzlLxHn24DxjgQX73F9fU,Heaven Or Hell,2020-03-13,154424,0.524,0.652,0.631,0.000579,0.165,-5.718,0.0893,127.99799999999999,0.35,Don Toliver No Idea,Don Toliver No Idea,know know know youre drunk tell want club know get nasty uber ride house called taxi im picky women im decidin call crib ima slide im picky women im decidin call crib ima slide first things first let get introduction long road selfdestruction love werent gon tell nothin let get clear cause idea feelin like much im feelin like much well lets get naughtier yeah need ya im feelin like much im feeling like much yeah lets party ya yeah need ya uh uh uh uh yeah uh uh uh uh yeah uh uh uh uh yeah uh uh uh uh yeah uh uh uh uh yeah uh uh uh uh yeah uh uh uh uh yeah uh uh uh uh first things first let get introduction long road selfdestruction love werent gon tell nothin let get clear cause idea feelin like much im feelin like much well lets get naughtier yeah need ya im feelin like much im feeling like much yeah lets party ya yeah need ya since youve gone ive okay know mad didnt see way since ive gone ive space let lil shawty come take place ooh got couldnt keep love exotic want paper plane dont mind wonder girl always smiling,0.12812500000000002,0.45,0
0bBz5bRBkExaej2HxtVfCw,347aidan,Dancing in My Room,87,6Pgmqg15yVexuOgtzuxwoX,Dancing in My Room,2020-10-26,180138,0.6709999999999999,0.98,0.413,7.950000000000001e-05,0.17,-11.052,0.10099999999999999,119.993,0.764,347aidan Dancing in My Room,347aidan Dancing in My Room,ah yeah nana nana yeah na nana nananana nana damn aidan bro aidan yo yeah dancing room swaying feet tryna give love kiss cheek cotton candy skies like im stuck dream ive feeling blue youre one need dancing room swaying feet tryna give love kiss cheek cotton candy skies like im stuck dream ive feeling blue youre one need baby yeah give reasons fight demons yeah love youre speaking cause silence feelings feeling im okay everyone run away lеave room alone anothеr day im sippin lemonade wonder youll ever change fuck dont even care baby go ride wave dancing room swaying feet tryna give love kiss cheek cotton candy skies like im stuck dream ive feeling blue youre one need dancing room swaying feet tryna give love kiss cheek cotton candy skies like im stuck dream ive feeling blue youre one need dancing room swaying feet tryna give love kiss cheek cotton candy skies like im stuck dream ive feeling blue youre one need shes pretty girl shitty world got records wall necklace made pearls shes angel nightmares passage night scares whenever know ill right dancing room swaying feet tryna give love kiss cheek cotton candy skies like im stuck dream ive feeling blue youre one need dancing room swaying feet tryna give love kiss cheek cotton candy skies like im stuck dream ive feeling blue youre one need,0.2067857142857143,0.4567857142857142,0
3QJUFtGBGL05vo0kCJZsmT,salem ilese,Mad at Disney,87,7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,2020-07-24,136838,0.424,0.738,0.621,7.39e-06,0.6920000000000001,-7.313,0.0486,113.96799999999999,0.715,salem ilese Mad at Disney,salem ilese Mad at Disney,im mad disney disney tricked tricked wishing shooting star im twenty something still know nothing bout im call pessimist dont believe finding true loves kiss bullshit cause felt sad love felt bad love sometimes happy love turns giving felt hurt love word love hell love supposed feel like hell love hell love hell love supposed feel like carry away castle live happily ever fairy grandma warned cinderellas story ended bad divorce prince aint sleeping takes sleeping beauty motel snow white horse call pessimist dont believe finding true loves kiss bullshit cause felt sad love felt bad love sometimes happy love turns giving felt hurt love word love hell love supposed feel like hell love hell love hell love supposed feel like hell love hell love hell love supposed feel like im mad disney disney tricked tricked wishing shooting star,0.2681818181818182,0.6685714285714289,0
0RSogp4qeGu0ZM71JRTay3,XIX,Kismet,58,7EIjhHMKF4kmXxkB64Bq6O,Kismet,2020-05-12,171808,0.0151,0.633,0.8270000000000001,0.0,0.0671,-5.756,0.361,160.30100000000002,0.8759999999999999,XIX Kismet,XIX Kismet,future ii dress like im jet set knock pussy like bed set feel like gg headset dededededededededeath kismet dress like im jet set knock pussy like bed set feel like gg headset dededededededeath kismet carrots carrots diamonds thats appeal shit scaring parents mic switch kill shshit see guitar amps babygirl know thats kill switch see followers like baby thats hit list heard bought white tee popping white teeth oh yeah dont like cause fucked wifey yeah wanna ride ouu think like momomomomomomomomolly rocks green tea xix dream team silent im speaking im shit im feces ii dress like im jet set knock pussy like bed set feel like gg headset dededededededededeath kismet ii dress like im jet set knock pussy like bed set feel like gg headset dededededededededeath kismet ttttwo bad bitches kissing dick mmd zip got zip talking bout molly huh molly huh aint come molly put bitch dolly tryna chill kemosabe uh ollie huh ollie huh niggas get gnarly huh met bitch took straight crib riding dick like harley huh hahahaha yall think funny kill born made hard way get bets ladies gentlemen ii dress like im jet set knock pussy like bed set feel like gg headset dededededededededeath kismet dress like im jet set knock pussy like bed set feel like gg headset dededededededeath kismet going faster faster faster faster faster faster faster faster faster faster faster faster faster faster faster faster fast fast fast fast fast fast fast fast fast fast fast fast fast fast fast fast,0.05718390804597701,0.5356321839080458,0
0Jdu4KxR4ViDPoVn5VkoLh,Hip Hop Harry,Go Go Go Who's Next?,47,05ZCB3zzpyYBivfLwaTde4,Go Go Go Who's Next?,2020-06-17,188734,0.113,0.95,0.738,0.00020899999999999998,0.11199999999999999,-9.504,0.32299999999999995,104.99799999999999,0.568,Hip Hop Harry Go Go Go Who's Next?,Hip hop harry go go go,alright okay time us dance get groove ready yeah lets go come go go go go go go go go go go go go go go go whos next go go go go go go go go go go go go go go go whos next go go go go go go go go go go go go go go go whos next go go go go go go go go go go go go go go go yeah haha yall great love way bust move yo think may learned moves check go harry go harry go harry go harry go harry go harry go harry yeah,0.275,0.33125,0
6bmlMHgSheBauioMgKv2tn,Powfu,death bed (coffee for your head),92,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),2020-02-08,173333,0.731,0.726,0.431,0.0,0.696,-8.765,0.135,144.026,0.348,Powfu death bed (coffee for your head),Powfu death bed coffee for your head,dont stay awake long dont go bed ill make cup coffee head itll get going bed yeah dont wanna fall asleep dont wanna pass away thinking future cause ill never see days dont know happened probably deserve tried best know im perfect praying forgiveness youve praying health leave earth hopin youll find someone else cause yeah still young theres much havent done getting married start family watch husband son wish could wont make bed hope go heaven see life kinda short got many blessings happy mine sucks ending dont stay awake long dont go bed ill make cup coffee head itll get going bed dont stay awake long dont go bed ill make cup coffee head itll get going bed im happy im sorry tear younger would always make cheer taking goofy videos walking park would jump arms every time heard bark cuddle sheets sing sound asleep sneak kitchen exactly sundays went church mondays watched movie soon youll alone sorry lose dont stay awake long dont go bed ill make cup coffee head itll get going bed dont stay awake long dont go bed ill make cup coffee head itll get going bed dont stay awake long dont go bed ill make cup coffee head itll get going bed dont stay awake long dont go bed ill make cup coffee head itll get going bed dont stay awake long dont go bed ill make cup coffee head itll get going bed,-0.011764705882352938,0.6242647058823528,1
3MZsBdqDrRTJihTHQrO6Dq,Joji,Gimme Love,77,2hfoyc7ve6xM4ZEiNIiU1B,Gimme Love,2020-04-16,214557,0.696,0.48200000000000004,0.631,0.0242,0.209,-6.917000000000001,0.0986,126.57600000000001,0.0743,Joji Gimme Love,Joji Gimme Love,oh oh oh gimme gimme love gimme gimme love gimme gimme love gimme gimme love im gone im gone gimme gimme love gimme gimme love gimme gimme love gimme gimme love im gone im gone swing around front let inside playin song sides hurts cant lie remember times fought get want get pictures clear fade mind youre leavin ashes fire people dont heal people dont feel people arent real make deal wont gimme gimme love gimme gimme love gimme gimme love gimme gimme love im gone im gone gimme gimme love gimme gimme love gimme gimme love gimme gimme love im gone im gone look heart let know things turn black gray go im far gone show love give love caught river records dreams oh keep everyones looking someone hold cant let go,0.4196969696969697,0.587121212121212,0
